200 19900
29 101 2
29 102 1
29 103 1
29 104 2
29 105 1
29 106 5
29 107 3
29 108 1
29 109 1
29 110 1
29 111 2
29 112 4
29 113 5
29 114 4
29 115 2
29 116 2
29 117 5
29 118 2
29 119 1
29 120 3
29 121 2
29 122 3
29 123 5
29 124 2
29 125 4
29 126 3
29 127 4
29 128 5
29 129 1
29 130 1
29 131 3
29 132 2
29 133 5
29 134 3
29 135 4
29 136 5
29 137 3
29 138 5
29 139 1
29 140 3
29 141 1
29 142 4
29 143 1
29 144 2
29 145 3
29 146 2
29 147 5
29 148 3
29 149 2
29 150 1
29 151 5
29 152 3
29 153 2
29 154 4
29 155 1
29 156 4
29 157 1
29 158 1
29 159 3
29 160 5
29 161 4
29 162 5
29 163 1
29 164 1
29 165 4
29 166 5
29 167 4
29 168 3
29 169 1
29 170 1
29 171 2
29 172 4
29 173 5
29 174 2
29 175 1
29 176 2
29 177 1
29 178 4
29 179 3
29 180 1
29 181 2
29 182 1
29 183 4
29 184 4
29 185 1
29 186 5
29 187 5
29 188 2
29 189 5
29 190 5
29 191 3
29 192 5
29 193 3
29 194 5
29 195 1
29 196 5
29 197 2
29 198 2
29 199 5
30 31 3
30 32 3
30 33 4
30 34 2
30 35 5
30 36 2
30 37 4
30 38 5
30 39 3
30 40 3
30 41 1
30 42 3
30 43 2
30 44 1
30 45 1
30 46 5
30 47 5
30 48 2
30 49 5
30 50 4
30 51 5
30 52 3
30 53 2
30 54 3
30 55 1
30 56 2
30 57 1
30 58 4
30 59 2
30 60 5
30 61 1
30 62 3
30 63 4
30 64 1
30 65 1
30 66 1
30 67 2
30 68 1
30 69 1
30 70 3
30 71 5
30 72 4
30 73 5
30 74 4
30 75 3
30 76 5
30 77 2
30 78 3
30 79 1
30 80 1
30 81 5
30 82 2
30 83 3
30 84 5
30 85 1
30 86 3
30 87 5
30 88 1
30 89 2
30 90 4
30 91 1
30 92 3
30 93 3
30 94 4
30 95 2
30 96 5
30 97 3
30 98 1
30 99 1
30 100 4
30 101 5
30 102 5
30 103 2
30 104 1
30 105 1
30 106 4
30 107 3
30 108 4
30 109 2
30 110 4
30 111 1
30 112 4
30 113 3
30 114 3
30 115 4
30 116 4
30 117 1
30 118 3
30 119 2
30 120 1
30 121 2
30 122 1
30 123 2
30 124 2
30 125 2
30 126 4
30 127 4
30 128 1
30 129 1
30 130 5
30 131 5
30 132 2
30 133 3
30 134 2
30 135 3
30 136 3
30 137 1
30 138 5
30 139 4
30 140 3
30 141 3
30 142 4
30 143 4
30 144 1
30 145 1
30 146 5
30 147 5
30 148 3
30 149 2
30 150 1
30 151 4
30 152 3
30 153 4
30 154 5
30 155 5
30 156 2
30 157 5
30 158 5
30 159 3
30 160 1
30 161 4
30 162 1
30 163 2
30 164 4
30 165 1
30 166 1
30 167 2
30 168 5
30 169 1
30 170 2
30 171 5
30 172 3
30 173 2
30 174 4
30 175 2
30 176 4
30 177 2
30 178 1
30 179 5
30 180 4
30 181 4
30 182 5
30 183 2
30 184 3
30 185 5
30 186 3
30 187 5
30 188 3
30 189 3
30 190 5
30 191 4
30 192 4
30 193 4
30 194 2
30 195 3
30 196 1
30 197 2
30 198 1
30 199 4
31 32 5
31 33 3
31 34 3
31 35 3
31 36 1
31 37 2
31 38 2
31 39 3
31 40 4
31 41 5
31 42 1
31 43 4
31 44 4
31 45 1
31 46 4
31 47 3
31 48 4
31 49 3
31 50 2
31 51 2
31 52 3
31 53 4
31 54 3
31 55 4
31 56 5
31 57 3
31 58 3
31 59 1
31 60 2
31 61 5
31 62 3
31 63 2
31 64 2
31 65 2
31 66 5
31 67 1
31 68 2
31 69 2
31 70 1
31 71 2
31 72 4
31 73 5
31 74 2
31 75 5
31 76 5
31 77 3
31 78 4
31 79 1
31 80 1
31 81 5
31 82 2
31 83 2
31 84 4
31 85 5
31 86 5
31 87 4
31 88 3
31 89 5
31 90 5
31 91 4
31 92 2
31 93 2
31 94 4
31 95 1
31 96 5
31 97 3
31 98 1
31 99 4
31 100 2
31 101 2
31 102 1
31 103 1
31 104 4
31 105 5
31 106 2
31 107 3
31 108 3
31 109 5
31 110 1
31 111 2
31 112 4
31 113 1
31 114 5
31 115 1
31 116 2
31 117 3
31 118 5
31 119 1
31 120 4
31 121 5
31 122 2
31 123 3
31 124 1
31 125 4
31 126 5
31 127 4
31 128 1
31 129 4
31 130 5
31 131 2
31 132 5
31 133 1
31 134 2
31 135 1
31 136 1
31 137 1
31 138 2
31 139 3
31 140 4
31 141 2
31 142 2
31 143 4
31 144 5
31 145 1
31 146 3
31 147 3
31 148 2
31 149 2
31 150 2
31 151 3
31 152 5
31 153 2
31 154 1
31 155 5
31 156 1
31 157 3
31 158 3
31 159 3
31 160 1
31 161 3
31 162 2
31 163 1
31 164 1
31 165 1
31 166 3
31 167 3
31 168 1
31 169 1
31 170 5
31 171 3
31 172 5
31 173 4
31 174 2
31 175 5
31 176 1
31 177 4
31 178 5
31 179 4
31 180 5
31 181 2
31 182 1
31 183 4
31 184 3
31 185 5
31 186 3
31 187 1
31 188 4
31 189 4
31 190 1
31 191 1
31 192 5
31 193 4
31 194 3
31 195 1
31 196 2
31 197 2
31 198 5
31 199 5
32 33 2
32 34 1
32 35 3
32 36 1
32 37 1
32 38 1
32 39 3
32 40 1
32 41 5
32 42 5
32 43 1
32 44 2
32 45 5
32 46 2
32 47 1
32 48 5
32 49 3
32 50 1
32 51 1
32 52 4
32 53 2
32 54 3
32 55 3
32 56 1
32 57 3
32 58 2
32 59 1
32 60 3
32 61 4
32 62 4
32 63 2
32 64 3
32 65 3
32 66 3
32 67 2
32 68 5
32 69 1
32 70 4
32 71 4
32 72 1
32 73 4
32 74 5
32 75 3
32 76 5
32 77 5
32 78 5
32 79 2
32 80 3
32 81 2
32 82 3
32 83 3
32 84 5
32 85 3
32 86 3
32 87 2
32 88 1
32 89 5
32 90 4
32 91 5
32 92 4
32 93 3
32 94 3
32 95 4
32 96 5
32 97 2
32 98 3
32 99 2
32 100 5
32 101 1
32 102 5
32 103 4
32 104 4
32 105 5
32 106 2
32 107 3
32 108 4
32 109 5
32 110 5
32 111 4
32 112 5
32 113 3
32 114 3
32 115 4
32 116 3
32 117 1
32 118 4
32 119 4
32 120 1
32 121 5
32 122 4
32 123 3
32 124 5
32 125 5
32 126 4
32 127 2
32 128 1
32 129 5
32 130 4
32 131 4
32 132 3
32 133 5
32 134 3
32 135 5
32 136 3
32 137 3
32 138 2
32 139 3
32 140 2
32 141 4
32 142 1
32 143 4
32 144 1
32 145 5
32 146 1
32 147 3
32 148 3
32 149 2
32 150 4
32 151 1
32 152 5
32 153 3
32 154 1
32 155 3
32 156 2
32 157 1
32 158 4
32 159 2
32 160 3
32 161 4
32 162 2
32 163 2
32 164 1
32 165 4
32 166 3
32 167 1
32 168 4
32 169 3
32 170 1
32 171 5
32 172 4
32 173 3
32 174 2
32 175 5
32 176 3
32 177 2
32 178 1
32 179 3
32 180 3
32 181 2
32 182 1
32 183 5
32 184 4
32 185 1
32 186 5
32 187 4
32 188 4
32 189 2
32 190 5
32 191 3
32 192 3
32 193 2
32 194 5
32 195 1
32 196 4
32 197 2
32 198 1
32 199 5
33 34 4
33 35 5
33 36 1
33 37 5
33 38 5
33 39 5
33 40 1
33 41 1
33 42 4
33 43 3
33 44 3
33 45 4
33 46 2
33 47 1
33 48 1
33 49 2
33 50 4
33 51 2
33 52 1
33 53 1
33 54 2
33 55 5
33 56 1
33 57 4
33 58 2
33 59 1
33 60 2
33 61 5
33 62 1
33 63 4
33 64 4
33 65 2
33 66 3
33 67 4
33 68 2
33 69 2
33 70 3
33 71 1
33 72 4
33 73 5
33 74 3
33 75 1
33 76 3
33 77 2
33 78 5
33 79 2
33 80 2
33 81 2
33 82 1
33 83 1
33 84 5
33 85 5
33 86 2
33 87 1
33 88 4
33 89 4
33 90 4
33 91 3
33 92 5
33 93 2
33 94 5
33 95 4
33 96 3
33 97 2
33 98 3
33 99 1
33 100 4
33 101 2
33 102 5
33 103 5
33 104 5
33 105 3
33 106 3
33 107 1
33 108 3
33 109 3
33 110 4
33 111 5
33 112 1
33 113 1
33 114 4
33 115 5
33 116 3
33 117 2
33 118 1
33 119 3
33 120 4
33 121 4
33 122 5
33 123 3
33 124 3
33 125 1
33 126 4
33 127 3
33 128 2
33 129 5
33 130 2
33 131 2
33 132 3
33 133 3
33 134 4
33 135 3
33 136 4
33 137 2
33 138 4
33 139 1
33 140 4
33 141 5
33 142 1
33 143 2
33 144 2
33 145 3
33 146 5
33 147 3
33 148 2
33 149 2
33 150 4
33 151 4
33 152 2
33 153 3
33 154 2
33 155 4
33 156 4
33 157 3
33 158 2
33 159 2
33 160 3
33 161 1
33 162 5
33 163 1
33 164 1
33 165 1
33 166 5
33 167 3
33 168 1
33 169 5
33 170 5
33 171 1
33 172 4
33 173 3
33 174 1
33 175 2
33 176 2
33 177 1
33 178 5
33 179 3
33 180 5
33 181 5
33 182 5
33 183 1
33 184 4
33 185 2
33 186 2
33 187 3
33 188 4
33 189 1
33 190 5
33 191 5
33 192 3
33 193 5
33 194 4
33 195 5
33 196 4
33 197 5
33 198 3
33 199 5
34 35 2
34 36 4
34 37 4
34 38 1
34 39 1
34 40 1
34 41 2
34 42 1
34 43 2
34 44 4
34 45 2
34 46 5
34 47 4
34 48 2
34 49 1
34 50 2
34 51 2
34 52 4
34 53 4
34 54 1
34 55 3
34 56 3
34 57 4
34 58 4
34 59 3
34 60 5
34 61 1
34 62 3
34 63 2
34 64 5
34 65 2
34 66 4
34 67 2
34 68 4
34 69 3
34 70 1
34 71 1
34 72 1
34 73 3
34 74 2
34 75 1
34 76 1
34 77 4
34 78 2
34 79 5
34 80 3
34 81 4
34 82 2
34 83 2
34 84 5
34 85 4
34 86 2
34 87 2
34 88 5
34 89 5
34 90 5
34 91 5
34 92 1
34 93 2
34 94 3
34 95 5
34 96 1
34 97 2
34 98 3
34 99 2
34 100 5
34 101 4
34 102 1
34 103 4
34 104 1
34 105 5
34 106 3
34 107 4
34 108 5
34 109 2
34 110 2
34 111 3
34 112 3
34 113 5
34 114 3
34 115 3
34 116 4
34 117 1
34 118 3
34 119 3
34 120 2
34 121 3
34 122 5
34 123 4
34 124 5
34 125 5
34 126 3
34 127 4
34 128 4
34 129 3
34 130 4
34 131 3
34 132 3
34 133 2
34 134 2
34 135 4
34 136 3
34 137 5
34 138 5
34 139 5
34 140 1
34 141 4
34 142 4
34 143 3
34 144 3
34 145 5
34 146 2
34 147 3
34 148 5
34 149 1
34 150 5
34 151 3
34 152 4
34 153 1
34 154 2
34 155 5
34 156 2
34 157 4
34 158 2
34 159 3
34 160 5
34 161 1
34 162 1
34 163 5
34 164 3
34 165 2
34 166 5
34 167 2
34 168 4
34 169 4
34 170 5
34 171 2
34 172 5
34 173 1
34 174 5
34 175 3
34 176 2
34 177 2
34 178 5
34 179 1
34 180 2
34 181 1
34 182 1
34 183 1
34 184 4
34 185 5
34 186 4
34 187 4
34 188 4
34 189 2
34 190 4
34 191 4
34 192 5
34 193 4
34 194 2
34 195 4
34 196 5
34 197 2
34 198 2
34 199 1
35 36 2
35 37 4
35 38 1
35 39 2
35 40 1
35 41 4
35 42 2
35 43 2
35 44 4
35 45 5
35 46 5
35 47 2
35 48 1
35 49 5
35 50 3
35 51 2
35 52 4
35 53 2
35 54 4
35 55 3
35 56 3
35 57 2
35 58 4
35 59 2
35 60 4
35 61 3
35 62 2
35 63 5
35 64 2
35 65 3
35 66 2
35 67 3
35 68 1
35 69 4
35 70 4
35 71 5
35 72 4
35 73 1
35 74 2
35 75 3
35 76 4
35 77 2
35 78 4
35 79 4
35 80 1
35 81 2
35 82 5
35 83 5
35 84 5
35 85 2
35 86 2
35 87 1
35 88 5
35 89 5
35 90 5
35 91 3
35 92 3
35 93 2
35 94 1
35 95 5
35 96 2
35 97 3
35 98 3
35 99 4
35 100 2
35 101 1
35 102 3
35 103 3
35 104 3
35 105 4
35 106 5
35 107 5
35 108 1
35 109 2
35 110 2
35 111 1
35 112 3
35 113 1
35 114 3
35 115 3
35 116 3
35 117 4
35 118 1
35 119 4
35 120 5
35 121 4
35 122 3
35 123 2
35 124 3
35 125 2
35 126 2
35 127 2
35 128 5
35 129 2
35 130 3
35 131 1
35 132 5
35 133 3
35 134 4
35 135 5
35 136 5
35 137 2
35 138 2
35 139 5
35 140 3
35 141 2
35 142 3
35 143 2
35 144 3
35 145 1
35 146 1
35 147 4
35 148 5
35 149 5
35 150 1
35 151 2
35 152 1
35 153 5
35 154 3
35 155 2
35 156 4
35 157 3
35 158 4
35 159 5
35 160 4
35 161 2
35 162 5
35 163 2
35 164 2
35 165 3
35 166 1
35 167 4
35 168 3
35 169 3
35 170 4
35 171 3
35 172 4
35 173 2
35 174 5
35 175 4
35 176 5
35 177 1
35 178 3
35 179 4
35 180 3
35 181 4
35 182 1
35 183 4
35 184 5
35 185 4
35 186 4
35 187 3
35 188 4
35 189 3
35 190 4
35 191 4
35 192 4
35 193 2
35 194 2
35 195 5
35 196 2
35 197 2
35 198 5
35 199 5
36 37 5
36 38 4
36 39 5
36 40 1
36 41 2
36 42 4
36 43 2
36 44 3
36 45 2
36 46 4
36 47 4
36 48 4
36 49 3
36 50 3
36 51 1
36 52 5
36 53 1
36 54 3
36 55 5
36 56 2
36 57 4
36 58 5
36 59 3
36 60 5
36 61 4
36 62 2
36 63 1
36 64 2
36 65 4
36 66 1
36 67 5
36 68 3
36 69 4
36 70 5
36 71 3
36 72 4
36 73 4
36 74 1
36 75 4
36 76 4
36 77 3
36 78 1
36 79 3
36 80 3
36 81 2
36 82 3
36 83 1
36 84 1
36 85 4
36 86 3
36 87 1
36 88 3
36 89 3
36 90 2
36 91 2
36 92 5
36 93 3
36 94 1
36 95 2
36 96 5
36 97 4
36 98 5
36 99 3
36 100 3
36 101 2
36 102 1
36 103 1
36 104 5
36 105 5
36 106 4
36 107 3
36 108 5
36 109 5
36 110 4
36 111 1
36 112 4
36 113 4
36 114 4
36 115 1
36 116 1
36 117 1
36 118 4
36 119 5
36 120 2
36 121 3
36 122 2
36 123 2
36 124 4
36 125 4
36 126 4
36 127 5
36 128 1
36 129 4
36 130 4
36 131 5
36 132 3
36 133 5
36 134 4
36 135 1
36 136 3
36 137 1
36 138 1
36 139 2
36 140 3
36 141 4
36 142 2
36 143 3
36 144 4
36 145 1
36 146 4
36 147 4
36 148 2
36 149 2
36 150 2
36 151 4
36 152 3
36 153 1
36 154 3
36 155 1
36 156 1
36 157 4
36 158 5
36 159 1
36 160 1
36 161 3
36 162 4
36 163 1
36 164 3
36 165 1
36 166 4
36 167 3
36 168 4
36 169 5
36 170 2
36 171 4
36 172 2
36 173 5
36 174 2
36 175 1
36 176 1
36 177 4
36 178 5
36 179 1
36 180 5
36 181 5
36 182 1
36 183 2
36 184 4
36 185 5
36 186 3
36 187 4
36 188 4
36 189 5
36 190 5
36 191 2
36 192 5
36 193 5
36 194 5
36 195 2
36 196 4
36 197 4
36 198 2
36 199 3
37 38 4
37 39 3
37 40 1
37 41 4
37 42 4
37 43 5
37 44 3
37 45 2
37 46 1
37 47 4
37 48 4
37 49 1
37 50 1
37 51 2
37 52 1
37 53 2
37 54 3
37 55 2
37 56 4
37 57 1
37 58 2
37 59 4
37 60 5
37 61 4
37 62 3
37 63 3
37 64 5
37 65 4
37 66 1
37 67 4
37 68 4
37 69 3
37 70 3
37 71 4
37 72 4
37 73 5
37 74 2
37 75 2
37 76 4
37 77 2
37 78 4
37 79 4
37 80 3
37 81 2
37 82 3
37 83 5
37 84 2
37 85 4
37 86 3
37 87 3
37 88 3
37 89 2
37 90 5
37 91 1
37 92 5
37 93 3
37 94 4
37 95 3
37 96 5
37 97 2
37 98 1
37 99 1
37 100 4
37 101 5
37 102 2
37 103 4
37 104 1
37 105 1
37 106 1
37 107 2
37 108 5
37 109 3
37 110 1
37 111 3
37 112 1
37 113 5
37 114 4
37 115 1
37 116 4
37 117 2
37 118 4
37 119 4
37 120 1
37 121 3
37 122 1
37 123 1
37 124 3
37 125 3
37 126 4
37 127 2
37 128 2
37 129 1
37 130 3
37 131 3
37 132 2
37 133 3
37 134 3
37 135 3
37 136 1
37 137 1
37 138 1
37 139 3
37 140 3
37 141 5
37 142 4
37 143 1
37 144 2
37 145 1
37 146 4
37 147 5
37 148 3
37 149 1
37 150 5
37 151 4
37 152 1
37 153 2
37 154 5
37 155 4
37 156 3
37 157 4
37 158 4
37 159 3
37 160 1
37 161 3
37 162 5
37 163 2
37 164 3
37 165 4
37 166 5
37 167 5
37 168 2
37 169 2
37 170 3
37 171 5
37 172 5
37 173 1
37 174 4
37 175 2
37 176 1
37 177 5
37 178 3
37 179 3
37 180 2
37 181 2
37 182 2
37 183 4
37 184 3
37 185 4
37 186 4
37 187 3
37 188 1
37 189 3
37 190 2
37 191 4
37 192 5
37 193 1
37 194 5
37 195 5
37 196 3
37 197 5
37 198 3
37 199 3
38 39 3
38 40 4
38 41 1
38 42 1
38 43 1
38 44 3
38 45 1
38 46 3
38 47 3
38 48 3
38 49 4
38 50 3
38 51 4
38 52 5
38 53 2
38 54 2
38 55 1
38 56 2
38 57 3
38 58 1
38 59 4
38 60 3
38 61 4
38 62 5
38 63 4
38 64 2
38 65 5
38 66 5
38 67 3
38 68 1
38 69 3
38 70 4
38 71 2
38 72 4
38 73 4
38 74 3
38 75 4
38 76 2
38 77 2
38 78 1
38 79 3
38 80 1
38 81 1
38 82 5
38 83 1
38 84 3
38 85 2
38 86 4
38 87 4
38 88 2
38 89 3
38 90 1
38 91 2
38 92 2
38 93 5
38 94 2
38 95 1
38 96 5
38 97 3
38 98 5
38 99 3
38 100 2
38 101 3
38 102 1
38 103 1
38 104 4
38 105 3
38 106 2
38 107 1
38 108 4
38 109 5
38 110 4
38 111 4
38 112 2
38 113 2
38 114 5
38 115 4
38 116 5
38 117 3
38 118 4
38 119 5
38 120 3
38 121 4
38 122 2
38 123 2
38 124 3
38 125 5
38 126 4
38 127 5
38 128 1
38 129 1
38 130 4
38 131 1
38 132 3
38 133 5
38 134 4
38 135 3
38 136 4
38 137 5
38 138 1
38 139 3
38 140 2
38 141 4
38 142 3
38 143 2
38 144 1
38 145 5
38 146 3
38 147 1
38 148 3
38 149 5
38 150 2
38 151 1
38 152 2
38 153 2
38 154 4
38 155 1
38 156 5
38 157 3
38 158 4
38 159 5
38 160 2
38 161 4
38 162 2
38 163 1
38 164 3
38 165 1
38 166 5
38 167 1
38 168 3
38 169 5
38 170 3
38 171 1
38 172 5
38 173 1
38 174 1
38 175 2
38 176 5
38 177 4
38 178 5
38 179 1
38 180 4
38 181 2
38 182 1
38 183 4
38 184 2
38 185 5
38 186 3
38 187 3
38 188 1
38 189 5
38 190 3
38 191 2
38 192 3
38 193 5
38 194 4
38 195 2
38 196 1
38 197 5
38 198 3
38 199 4
39 40 5
39 41 2
39 42 5
39 43 1
39 44 3
39 45 2
39 46 1
39 47 5
39 48 3
39 49 2
39 50 2
39 51 2
39 52 3
39 53 2
39 54 4
39 55 2
39 56 2
39 57 3
39 58 2
39 59 2
39 60 1
39 61 5
39 62 1
39 63 3
39 64 3
39 65 1
39 66 2
39 67 4
39 68 3
39 69 4
39 70 5
39 71 2
39 72 1
39 73 3
39 74 3
39 75 4
39 76 1
39 77 5
39 78 2
39 79 1
39 80 2
39 81 2
39 82 2
39 83 3
39 84 4
39 85 4
39 86 3
39 87 5
39 88 5
39 89 3
39 90 2
39 91 4
39 92 1
39 93 1
39 94 3
39 95 5
39 96 2
39 97 1
39 98 3
39 99 5
39 100 3
39 101 5
39 102 5
39 103 5
39 104 3
39 105 5
39 106 2
39 107 4
39 108 2
39 109 1
39 110 1
39 111 1
39 112 3
39 113 5
39 114 4
39 115 3
39 116 5
39 117 1
39 118 2
39 119 5
39 120 1
39 121 2
39 122 4
39 123 3
39 124 4
39 125 3
39 126 1
39 127 4
39 128 2
39 129 4
39 130 3
39 131 4
39 132 4
39 133 5
39 134 3
39 135 5
39 136 5
39 137 1
39 138 2
39 139 3
39 140 2
39 141 5
39 142 1
39 143 5
39 144 2
39 145 4
39 146 5
39 147 5
39 148 1
39 149 4
39 150 5
39 151 5
39 152 5
39 153 3
39 154 1
39 155 3
39 156 1
39 157 5
39 158 4
39 159 4
39 160 1
39 161 1
39 162 5
39 163 4
39 164 2
39 165 4
39 166 3
39 167 2
39 168 2
39 169 1
39 170 2
39 171 1
39 172 2
39 173 1
39 174 5
39 175 1
39 176 2
39 177 1
39 178 4
39 179 1
39 180 3
39 181 1
39 182 4
39 183 1
39 184 2
39 185 3
39 186 3
39 187 2
39 188 5
39 189 5
39 190 3
39 191 2
39 192 3
39 193 1
39 194 4
39 195 3
39 196 1
39 197 5
39 198 2
39 199 1
40 41 3
40 42 5
40 43 4
40 44 1
40 45 1
40 46 4
40 47 1
40 48 4
40 49 2
40 50 3
40 51 4
40 52 3
40 53 4
40 54 2
40 55 1
40 56 1
40 57 5
40 58 3
40 59 5
40 60 1
40 61 3
40 62 2
40 63 5
40 64 3
40 65 2
40 66 3
40 67 1
40 68 2
40 69 5
40 70 2
40 71 5
40 72 3
40 73 1
40 74 1
40 75 5
40 76 5
40 77 1
40 78 1
40 79 4
40 80 2
40 81 5
40 82 5
40 83 2
40 84 4
40 85 4
40 86 2
40 87 1
40 88 4
40 89 3
40 90 4
40 91 4
40 92 5
40 93 5
40 94 3
40 95 2
40 96 5
40 97 5
40 98 5
40 99 2
40 100 5
40 101 2
40 102 1
40 103 3
40 104 2
40 105 1
40 106 1
40 107 4
40 108 1
40 109 2
40 110 3
40 111 3
40 112 3
40 113 3
40 114 5
40 115 5
40 116 1
40 117 2
40 118 2
40 119 3
40 120 5
40 121 3
40 122 5
40 123 5
40 124 2
40 125 5
40 126 2
40 127 1
40 128 5
40 129 5
40 130 2
40 131 3
40 132 5
40 133 4
40 134 3
40 135 1
40 136 1
40 137 3
40 138 2
40 139 3
40 140 5
40 141 2
40 142 2
40 143 3
40 144 4
40 145 2
40 146 3
40 147 3
40 148 5
40 149 5
40 150 2
40 151 4
40 152 3
40 153 2
40 154 3
40 155 4
40 156 4
40 157 1
40 158 3
40 159 1
40 160 3
40 161 2
40 162 2
40 163 1
40 164 5
40 165 3
40 166 4
40 167 5
40 168 3
40 169 5
40 170 3
40 171 1
40 172 3
40 173 2
40 174 1
40 175 1
40 176 1
40 177 4
40 178 3
40 179 3
40 180 3
40 181 3
40 182 3
40 183 2
40 184 1
40 185 4
40 186 5
40 187 5
40 188 3
40 189 5
40 190 2
40 191 4
40 192 2
40 193 5
40 194 2
40 195 2
40 196 3
40 197 3
40 198 4
40 199 4
41 42 4
41 43 2
41 44 4
41 45 3
41 46 5
41 47 2
41 48 2
41 49 2
41 50 3
41 51 2
41 52 5
41 53 3
41 54 3
41 55 1
41 56 1
41 57 5
41 58 1
41 59 3
41 60 5
41 61 5
41 62 1
41 63 3
41 64 2
41 65 3
41 66 3
41 67 2
41 68 3
41 69 2
41 70 2
41 71 1
41 72 4
41 73 3
41 74 5
41 75 5
41 76 4
41 77 4
41 78 4
41 79 2
41 80 1
41 81 4
41 82 1
41 83 1
41 84 5
41 85 4
41 86 1
41 87 4
41 88 5
41 89 2
41 90 4
41 91 3
41 92 1
41 93 1
41 94 1
41 95 5
41 96 3
41 97 3
41 98 5
41 99 2
41 100 2
41 101 1
41 102 3
41 103 4
41 104 2
41 105 4
41 106 2
41 107 1
41 108 4
41 109 3
41 110 2
41 111 1
41 112 2
41 113 5
41 114 2
41 115 4
41 116 2
41 117 5
41 118 1
41 119 2
41 120 2
41 121 5
41 122 1
41 123 3
41 124 5
41 125 4
41 126 2
41 127 4
41 128 3
41 129 4
41 130 3
41 131 4
41 132 2
41 133 5
41 134 3
41 135 3
41 136 4
41 137 4
41 138 4
41 139 1
41 140 2
41 141 4
41 142 4
41 143 1
41 144 3
41 145 5
41 146 3
41 147 3
41 148 4
41 149 1
41 150 2
41 151 5
41 152 3
41 153 1
41 154 1
41 155 4
41 156 3
41 157 4
41 158 2
41 159 4
41 160 3
41 161 5
41 162 4
41 163 2
41 164 1
41 165 5
41 166 1
41 167 2
41 168 5
41 169 5
41 170 5
41 171 3
41 172 3
41 173 1
41 174 1
41 175 1
41 176 5
41 177 5
41 178 2
41 179 2
41 180 3
41 181 5
41 182 3
41 183 2
41 184 5
41 185 3
41 186 4
41 187 3
41 188 2
41 189 5
41 190 4
41 191 2
41 192 2
41 193 3
41 194 5
41 195 1
41 196 4
41 197 2
41 198 2
41 199 3
42 43 2
42 44 5
42 45 2
42 46 4
42 47 2
42 48 1
42 49 1
42 50 1
42 51 4
42 52 2
42 53 1
42 54 5
42 55 5
42 56 2
42 57 3
42 58 2
42 59 5
42 60 3
42 61 5
42 62 4
42 63 1
42 64 5
42 65 5
42 66 5
42 67 1
42 68 5
42 69 3
42 70 5
42 71 2
42 72 4
42 73 1
42 74 2
42 75 4
42 76 1
42 77 1
42 78 4
42 79 3
42 80 2
42 81 1
42 82 5
42 83 4
42 84 4
42 85 5
42 86 5
42 87 1
42 88 3
42 89 1
42 90 2
42 91 1
42 92 2
42 93 1
42 94 4
42 95 5
42 96 4
42 97 3
42 98 2
42 99 1
42 100 5
42 101 2
42 102 2
42 103 1
42 104 3
42 105 5
42 106 1
42 107 4
42 108 1
42 109 5
42 110 3
42 111 5
42 112 2
42 113 4
42 114 3
42 115 2
42 116 5
42 117 5
42 118 2
42 119 4
42 120 3
42 121 2
42 122 3
42 123 2
42 124 5
42 125 2
42 126 3
42 127 3
42 128 3
42 129 5
42 130 2
42 131 3
42 132 4
42 133 3
42 134 4
42 135 1
42 136 3
42 137 5
42 138 5
42 139 3
42 140 2
42 141 2
42 142 2
42 143 1
42 144 1
42 145 1
42 146 4
42 147 4
42 148 3
42 149 4
42 150 4
42 151 3
42 152 2
42 153 3
42 154 3
42 155 5
42 156 5
42 157 5
42 158 1
42 159 4
42 160 4
42 161 3
42 162 1
42 163 4
42 164 1
42 165 3
42 166 4
42 167 2
42 168 5
42 169 1
42 170 1
42 171 5
42 172 4
42 173 1
42 174 1
42 175 5
42 176 3
42 177 5
42 178 4
42 179 3
42 180 3
42 181 1
42 182 2
42 183 2
42 184 2
42 185 1
42 186 3
42 187 3
42 188 3
42 189 4
42 190 3
42 191 3
42 192 5
42 193 1
42 194 4
42 195 1
42 196 4
42 197 5
42 198 3
42 199 4
43 44 5
43 45 4
43 46 1
43 47 1
43 48 1
43 49 1
43 50 5
43 51 2
43 52 4
43 53 2
43 54 2
43 55 1
43 56 1
43 57 2
43 58 2
43 59 1
43 60 5
43 61 1
43 62 3
43 63 3
43 64 4
43 65 2
43 66 1
43 67 4
43 68 3
43 69 4
43 70 5
43 71 5
43 72 2
43 73 2
43 74 3
43 75 2
43 76 5
43 77 5
43 78 1
43 79 2
43 80 3
43 81 3
43 82 4
43 83 2
43 84 4
43 85 5
43 86 5
43 87 5
43 88 4
43 89 1
43 90 4
43 91 2
43 92 4
43 93 3
43 94 1
43 95 1
43 96 1
43 97 2
43 98 1
43 99 5
43 100 4
43 101 2
43 102 1
43 103 2
43 104 1
43 105 5
43 106 4
43 107 2
43 108 4
43 109 3
43 110 3
43 111 5
43 112 1
43 113 3
43 114 3
43 115 5
43 116 4
43 117 3
43 118 2
43 119 2
43 120 2
43 121 2
43 122 1
43 123 5
43 124 5
43 125 1
43 126 1
43 127 1
43 128 1
43 129 1
43 130 3
43 131 3
43 132 3
43 133 1
43 134 4
43 135 3
43 136 1
43 137 4
43 138 3
43 139 5
43 140 5
43 141 2
43 142 1
43 143 5
43 144 5
43 145 3
43 146 2
43 147 3
43 148 3
43 149 1
43 150 5
43 151 4
43 152 2
43 153 1
43 154 2
43 155 2
43 156 5
43 157 3
