400 79800
30 32 4
30 33 3
30 34 5
30 35 5
30 36 2
30 37 4
30 38 1
30 39 4
30 40 1
30 41 3
30 42 2
30 43 5
30 44 4
30 45 2
30 46 1
30 47 4
30 48 5
30 49 3
30 50 4
30 51 2
30 52 5
30 53 3
30 54 2
30 55 1
30 56 5
30 57 3
30 58 4
30 59 3
30 60 2
30 61 1
30 62 1
30 63 3
30 64 4
30 65 5
30 66 4
30 67 4
30 68 2
30 69 2
30 70 5
30 71 1
30 72 4
30 73 2
30 74 1
30 75 1
30 76 2
30 77 4
30 78 4
30 79 3
30 80 1
30 81 4
30 82 2
30 83 1
30 84 1
30 85 2
30 86 3
30 87 4
30 88 1
30 89 2
30 90 1
30 91 3
30 92 2
30 93 4
30 94 3
30 95 5
30 96 1
30 97 2
30 98 1
30 99 4
30 100 3
30 101 5
30 102 4
30 103 1
30 104 4
30 105 1
30 106 5
30 107 4
30 108 5
30 109 3
30 110 4
30 111 2
30 112 2
30 113 3
30 114 5
30 115 3
30 116 3
30 117 4
30 118 5
30 119 4
30 120 4
30 121 3
30 122 5
30 123 3
30 124 3
30 125 2
30 126 2
30 127 2
30 128 1
30 129 1
30 130 4
30 131 3
30 132 5
30 133 1
30 134 1
30 135 4
30 136 1
30 137 4
30 138 5
30 139 3
30 140 5
30 141 2
30 142 3
30 143 5
30 144 4
30 145 4
30 146 1
30 147 2
30 148 1
30 149 4
30 150 3
30 151 5
30 152 2
30 153 5
30 154 1
30 155 1
30 156 4
30 157 3
30 158 4
30 159 2
30 160 2
30 161 4
30 162 3
30 163 4
30 164 1
30 165 5
30 166 2
30 167 4
30 168 5
30 169 1
30 170 4
30 171 5
30 172 5
30 173 5
30 174 2
30 175 1
30 176 5
30 177 1
30 178 2
30 179 3
30 180 1
30 181 2
30 182 5
30 183 5
30 184 3
30 185 1
30 186 1
30 187 5
30 188 2
30 189 2
30 190 1
30 191 4
30 192 5
30 193 5
30 194 3
30 195 2
30 196 1
30 197 4
30 198 1
30 199 4
31 32 2
31 33 5
31 34 5
31 35 1
31 36 1
31 37 1
31 38 1
31 39 4
31 40 2
31 41 2
31 42 3
31 43 4
31 44 1
31 45 3
31 46 3
31 47 5
31 48 1
31 49 5
31 50 3
31 51 2
31 52 4
31 53 5
31 54 4
31 55 2
31 56 1
31 57 1
31 58 1
31 59 1
31 60 5
31 61 4
31 62 3
31 63 1
31 64 5
31 65 4
31 66 2
31 67 4
31 68 4
31 69 5
31 70 4
31 71 5
31 72 2
31 73 5
31 74 5
31 75 3
31 76 4
31 77 5
31 78 4
31 79 4
31 80 4
31 81 1
31 82 4
31 83 5
31 84 5
31 85 2
31 86 5
31 87 3
31 88 2
31 89 2
31 90 5
31 91 1
31 92 1
31 93 2
31 94 5
31 95 1
31 96 2
31 97 1
31 98 5
31 99 1
31 100 5
31 101 5
31 102 2
31 103 3
31 104 5
31 105 4
31 106 1
31 107 1
31 108 4
31 109 4
31 110 1
31 111 2
31 112 3
31 113 4
31 114 5
31 115 5
31 116 3
31 117 4
31 118 2
31 119 5
31 120 5
31 121 4
31 122 5
31 123 3
31 124 1
31 125 1
31 126 4
31 127 2
31 128 1
31 129 4
31 130 3
31 131 3
31 132 4
31 133 1
31 134 4
31 135 1
31 136 4
31 137 1
31 138 1
31 139 1
31 140 2
31 141 3
31 142 2
31 143 2
31 144 5
31 145 5
31 146 1
31 147 3
31 148 4
31 149 3
31 150 5
31 151 2
31 152 2
31 153 3
31 154 3
31 155 4
31 156 1
31 157 5
31 158 4
31 159 1
31 160 2
31 161 3
31 162 4
31 163 4
31 164 5
31 165 1
31 166 3
31 167 1
31 168 4
31 169 2
31 170 5
31 171 3
31 172 4
31 173 4
31 174 5
31 175 1
31 176 5
31 177 5
31 178 3
31 179 1
31 180 4
31 181 4
31 182 2
31 183 1
31 184 1
31 185 3
31 186 5
31 187 3
31 188 4
31 189 4
31 190 5
31 191 4
31 192 1
31 193 1
31 194 4
31 195 3
31 196 4
31 197 3
31 198 5
31 199 4
32 33 2
32 34 2
32 35 1
32 36 5
32 37 5
32 38 1
32 39 4
32 40 5
32 41 1
32 42 1
32 43 5
32 44 4
32 45 2
32 46 3
32 47 5
32 48 1
32 49 4
32 50 5
32 51 2
32 52 5
32 53 4
32 54 3
32 55 1
32 56 2
32 57 5
32 58 5
32 59 3
32 60 5
32 61 4
32 62 2
32 63 1
32 64 1
32 65 5
32 66 3
32 67 4
32 68 5
32 69 5
32 70 1
32 71 3
32 72 2
32 73 3
32 74 1
32 75 4
32 76 5
32 77 3
32 78 5
32 79 4
32 80 4
32 81 1
32 82 5
32 83 1
32 84 3
32 85 3
32 86 1
32 87 3
32 88 4
32 89 2
32 90 4
32 91 2
32 92 2
32 93 4
32 94 1
32 95 5
32 96 5
32 97 4
32 98 2
32 99 1
32 100 3
32 101 5
32 102 1
32 103 4
32 104 1
32 105 1
32 106 1
32 107 5
32 108 4
32 109 4
32 110 2
32 111 5
32 112 3
32 113 1
32 114 2
32 115 4
32 116 1
32 117 2
32 118 4
32 119 3
32 120 2
32 121 2
32 122 2
32 123 4
32 124 5
32 125 5
32 126 5
32 127 5
32 128 2
32 129 1
32 130 1
32 131 1
32 132 1
32 133 2
32 134 4
32 135 4
32 136 4
32 137 4
32 138 5
32 139 4
32 140 3
32 141 2
32 142 4
32 143 3
32 144 5
32 145 1
32 146 1
32 147 2
32 148 4
32 149 4
32 150 1
32 151 1
32 152 4
32 153 1
32 154 4
32 155 1
32 156 1
32 157 4
32 158 3
32 159 3
32 160 3
32 161 3
32 162 5
32 163 5
32 164 4
32 165 4
32 166 5
32 167 5
32 168 3
32 169 3
32 170 3
32 171 1
32 172 5
32 173 4
32 174 5
32 175 1
32 176 1
32 177 2
32 178 3
32 179 4
32 180 1
32 181 2
32 182 1
32 183 1
32 184 2
32 185 5
32 186 5
32 187 2
32 188 2
32 189 3
32 190 3
32 191 4
32 192 2
32 193 5
32 194 4
32 195 1
32 196 3
32 197 4
32 198 1
32 199 3
33 34 4
33 35 5
33 36 2
33 37 3
33 38 2
33 39 1
33 40 1
33 41 4
33 42 2
33 43 5
33 44 1
33 45 1
33 46 2
33 47 4
33 48 1
33 49 1
33 50 4
33 51 1
33 52 2
33 53 5
33 54 1
33 55 5
33 56 2
33 57 1
33 58 2
33 59 5
33 60 3
33 61 4
33 62 2
33 63 1
33 64 5
33 65 2
33 66 5
33 67 3
33 68 4
33 69 5
33 70 5
33 71 2
33 72 2
33 73 2
33 74 4
33 75 5
33 76 4
33 77 5
33 78 2
33 79 2
33 80 1
33 81 2
33 82 5
33 83 4
33 84 5
33 85 5
33 86 4
33 87 5
33 88 5
33 89 5
33 90 2
33 91 4
33 92 5
33 93 1
33 94 3
33 95 3
33 96 3
33 97 3
33 98 4
33 99 5
33 100 3
33 101 5
33 102 3
33 103 5
33 104 4
33 105 4
33 106 1
33 107 3
33 108 5
33 109 4
33 110 3
33 111 5
33 112 3
33 113 2
33 114 4
33 115 5
33 116 2
33 117 1
33 118 2
33 119 4
33 120 1
33 121 5
33 122 3
33 123 3
33 124 4
33 125 4
33 126 2
33 127 5
33 128 4
33 129 1
33 130 2
33 131 2
33 132 3
33 133 5
33 134 2
33 135 5
33 136 1
33 137 5
33 138 3
33 139 2
33 140 3
33 141 2
33 142 1
33 143 1
33 144 4
33 145 2
33 146 5
33 147 3
33 148 5
33 149 2
33 150 4
33 151 3
33 152 4
33 153 2
33 154 5
33 155 5
33 156 2
33 157 1
33 158 2
33 159 3
33 160 3
33 161 5
33 162 3
33 163 1
33 164 1
33 165 2
33 166 3
33 167 1
33 168 4
33 169 5
33 170 3
33 171 5
33 172 4
33 173 5
33 174 2
33 175 1
33 176 2
33 177 3
33 178 2
33 179 4
33 180 5
33 181 3
33 182 2
33 183 4
33 184 2
33 185 4
33 186 1
33 187 5
33 188 3
33 189 1
33 190 2
33 191 2
33 192 5
33 193 1
33 194 2
33 195 4
33 196 1
33 197 5
33 198 5
33 199 1
34 35 4
34 36 4
34 37 5
34 38 3
34 39 5
34 40 4
34 41 1
34 42 4
34 43 2
34 44 3
34 45 1
34 46 4
34 47 4
34 48 1
34 49 3
34 50 3
34 51 1
34 52 3
34 53 2
34 54 5
34 55 3
34 56 2
34 57 5
34 58 2
34 59 3
34 60 5
34 61 5
34 62 4
34 63 2
34 64 5
34 65 5
34 66 4
34 67 1
34 68 2
34 69 1
34 70 2
34 71 3
34 72 2
34 73 2
34 74 3
34 75 1
34 76 1
34 77 3
34 78 3
34 79 1
34 80 2
34 81 1
34 82 1
34 83 5
34 84 4
34 85 4
34 86 2
34 87 5
34 88 5
34 89 2
34 90 5
34 91 4
34 92 5
34 93 2
34 94 4
34 95 4
34 96 3
34 97 5
34 98 1
34 99 4
34 100 4
34 101 2
34 102 4
34 103 4
34 104 4
34 105 2
34 106 1
34 107 5
34 108 3
34 109 3
34 110 4
34 111 4
34 112 4
34 113 1
34 114 4
34 115 5
34 116 1
34 117 1
34 118 5
34 119 2
34 120 5
34 121 1
34 122 4
34 123 3
34 124 2
34 125 3
34 126 3
34 127 4
34 128 5
34 129 4
34 130 1
34 131 2
34 132 3
34 133 5
34 134 2
34 135 1
34 136 1
34 137 2
34 138 3
34 139 5
34 140 2
34 141 4
34 142 3
34 143 5
34 144 2
34 145 4
34 146 5
34 147 4
34 148 5
34 149 3
34 150 1
34 151 2
34 152 1
34 153 2
34 154 1
34 155 5
34 156 4
34 157 3
34 158 5
34 159 3
34 160 4
34 161 3
34 162 1
34 163 2
34 164 4
34 165 5
34 166 4
34 167 2
34 168 5
34 169 5
34 170 1
34 171 2
34 172 1
34 173 3
34 174 1
34 175 5
34 176 2
34 177 3
34 178 3
34 179 2
34 180 4
34 181 1
34 182 3
34 183 1
34 184 4
34 185 5
34 186 5
34 187 3
34 188 2
34 189 3
34 190 1
34 191 4
34 192 3
34 193 3
34 194 5
34 195 3
34 196 4
34 197 4
34 198 2
34 199 5
35 36 5
35 37 4
35 38 3
35 39 4
35 40 4
35 41 4
35 42 3
35 43 2
35 44 5
35 45 1
35 46 3
35 47 1
35 48 4
35 49 4
35 50 2
35 51 3
35 52 5
35 53 1
35 54 3
35 55 5
35 56 2
35 57 3
35 58 4
35 59 2
35 60 1
35 61 4
35 62 4
35 63 4
35 64 1
35 65 1
35 66 5
35 67 5
35 68 3
35 69 5
35 70 4
35 71 1
35 72 5
35 73 4
35 74 5
35 75 1
35 76 4
35 77 3
35 78 4
35 79 5
35 80 2
35 81 1
35 82 2
35 83 1
35 84 2
35 85 4
35 86 2
35 87 3
35 88 5
35 89 4
35 90 1
35 91 2
35 92 3
35 93 5
35 94 3
35 95 5
35 96 5
35 97 5
35 98 2
35 99 1
35 100 3
35 101 4
35 102 5
35 103 1
35 104 5
35 105 4
35 106 1
35 107 4
35 108 1
35 109 4
35 110 2
35 111 3
35 112 1
35 113 2
35 114 3
35 115 4
35 116 1
35 117 5
35 118 5
35 119 3
35 120 2
35 121 3
35 122 4
35 123 1
35 124 1
35 125 5
35 126 5
35 127 3
35 128 1
35 129 3
35 130 3
35 131 5
35 132 3
35 133 4
35 134 2
35 135 4
35 136 4
35 137 2
35 138 2
35 139 5
35 140 5
35 141 5
35 142 1
35 143 5
35 144 2
35 145 2
35 146 2
35 147 3
35 148 1
35 149 2
35 150 2
35 151 5
35 152 5
35 153 5
35 154 3
35 155 4
35 156 1
35 157 1
35 158 3
35 159 1
35 160 3
35 161 4
35 162 1
35 163 3
35 164 2
35 165 1
35 166 2
35 167 4
35 168 4
35 169 5
35 170 1
35 171 5
35 172 1
35 173 5
35 174 2
35 175 4
35 176 5
35 177 4
35 178 5
35 179 5
35 180 1
35 181 3
35 182 5
35 183 5
35 184 1
35 185 2
35 186 4
35 187 1
35 188 5
35 189 4
35 190 3
35 191 5
35 192 5
35 193 1
35 194 3
35 195 3
35 196 1
35 197 3
35 198 5
35 199 3
36 37 4
36 38 5
36 39 5
36 40 3
36 41 4
36 42 4
36 43 2
36 44 1
36 45 5
36 46 4
36 47 4
36 48 2
36 49 1
36 50 3
36 51 1
36 52 5
36 53 2
36 54 4
36 55 2
36 56 3
36 57 4
36 58 5
36 59 2
36 60 2
36 61 5
36 62 2
36 63 5
36 64 3
36 65 3
36 66 1
36 67 5
36 68 2
36 69 5
36 70 3
36 71 3
36 72 3
36 73 4
36 74 1
36 75 3
36 76 1
36 77 2
36 78 5
36 79 2
36 80 4
36 81 3
36 82 4
36 83 1
36 84 3
36 85 3
36 86 3
36 87 2
36 88 2
36 89 2
36 90 2
36 91 4
36 92 2
36 93 2
36 94 5
36 95 1
36 96 3
36 97 2
36 98 3
36 99 4
36 100 5
36 101 5
36 102 3
36 103 1
36 104 2
36 105 2
36 106 2
36 107 2
36 108 5
36 109 2
36 110 3
36 111 1
36 112 3
36 113 3
36 114 1
36 115 5
36 116 3
36 117 1
36 118 5
36 119 4
36 120 4
36 121 4
36 122 3
36 123 4
36 124 5
36 125 2
36 126 5
36 127 2
36 128 3
36 129 4
36 130 2
36 131 3
36 132 5
36 133 1
36 134 1
36 135 4
36 136 2
36 137 4
36 138 3
36 139 5
36 140 5
36 141 4
36 142 5
36 143 1
36 144 4
36 145 3
36 146 1
36 147 3
36 148 4
36 149 3
36 150 1
36 151 3
36 152 5
36 153 4
36 154 1
36 155 2
36 156 2
36 157 4
36 158 5
36 159 1
36 160 5
36 161 5
36 162 5
36 163 2
36 164 5
36 165 3
36 166 3
36 167 4
36 168 2
36 169 4
36 170 4
36 171 1
36 172 5
36 173 3
36 174 1
36 175 3
36 176 2
36 177 3
36 178 3
36 179 5
36 180 4
36 181 3
36 182 1
36 183 1
36 184 5
36 185 2
36 186 2
36 187 1
36 188 2
36 189 1
36 190 1
36 191 4
36 192 2
36 193 2
36 194 2
36 195 3
36 196 5
36 197 4
36 198 1
36 199 4
37 38 3
37 39 3
37 40 5
37 41 1
37 42 4
37 43 4
37 44 1
37 45 4
37 46 2
37 47 4
37 48 4
37 49 5
37 50 2
37 51 4
37 52 5
37 53 4
37 54 4
37 55 5
37 56 5
37 57 5
37 58 5
37 59 5
37 60 2
37 61 5
37 62 3
37 63 3
37 64 5
37 65 4
37 66 2
37 67 4
37 68 4
37 69 2
37 70 5
37 71 2
37 72 3
37 73 3
37 74 2
37 75 1
37 76 4
37 77 1
37 78 2
37 79 1
37 80 2
37 81 3
37 82 1
37 83 2
37 84 2
37 85 2
37 86 3
37 87 5
37 88 3
37 89 4
37 90 5
37 91 4
37 92 4
37 93 2
37 94 4
37 95 3
37 96 4
37 97 4
37 98 4
37 99 2
37 100 1
37 101 3
37 102 2
37 103 5
37 104 4
37 105 4
37 106 3
37 107 4
37 108 1
37 109 3
37 110 1
37 111 1
37 112 1
37 113 1
37 114 1
37 115 2
37 116 2
37 117 2
37 118 3
37 119 2
37 120 5
37 121 3
37 122 3
37 123 4
37 124 2
37 125 4
37 126 2
37 127 2
37 128 4
37 129 5
37 130 3
37 131 2
37 132 1
37 133 2
37 134 4
37 135 5
37 136 2
37 137 4
37 138 2
37 139 3
37 140 5
37 141 3
37 142 5
37 143 3
37 144 2
37 145 3
37 146 4
37 147 2
37 148 4
37 149 1
37 150 3
37 151 4
37 152 3
37 153 1
37 154 3
37 155 1
37 156 2
37 157 1
37 158 4
37 159 1
37 160 5
37 161 4
37 162 5
37 163 2
37 164 2
37 165 1
37 166 3
37 167 5
37 168 2
37 169 5
37 170 5
37 171 2
37 172 3
37 173 2
37 174 1
37 175 3
37 176 3
37 177 1
37 178 4
37 179 1
37 180 4
37 181 3
37 182 3
37 183 2
37 184 1
37 185 4
37 186 3
37 187 3
37 188 2
37 189 1
37 190 3
37 191 4
37 192 4
37 193 3
37 194 2
37 195 2
37 196 2
37 197 5
37 198 2
37 199 3
38 39 5
38 40 1
38 41 3
38 42 1
38 43 1
38 44 2
38 45 4
38 46 2
38 47 5
38 48 2
38 49 1
38 50 4
38 51 1
38 52 3
38 53 4
38 54 3
38 55 2
38 56 1
38 57 1
38 58 2
38 59 2
38 60 2
38 61 1
38 62 2
38 63 5
38 64 2
38 65 5
38 66 5
38 67 4
38 68 5
38 69 1
38 70 5
38 71 3
38 72 3
38 73 4
38 74 3
38 75 5
38 76 2
38 77 3
38 78 4
38 79 5
38 80 4
38 81 1
38 82 2
38 83 4
38 84 1
38 85 5
38 86 2
38 87 2
38 88 3
38 89 4
38 90 1
38 91 1
38 92 4
38 93 3
38 94 3
38 95 2
38 96 2
38 97 1
38 98 5
38 99 5
38 100 5
38 101 2
38 102 5
38 103 5
38 104 4
38 105 5
38 106 2
38 107 2
38 108 1
38 109 4
38 110 4
38 111 4
38 112 4
38 113 2
38 114 2
38 115 4
38 116 2
38 117 2
38 118 1
38 119 3
38 120 2
38 121 4
38 122 3
38 123 3
38 124 2
38 125 1
38 126 4
38 127 2
38 128 5
38 129 2
38 130 1
38 131 5
38 132 1
38 133 3
38 134 2
38 135 2
38 136 5
38 137 1
38 138 5
38 139 3
38 140 5
38 141 1
38 142 1
38 143 3
38 144 3
38 145 3
38 146 5
38 147 4
38 148 1
38 149 3
38 150 3
38 151 1
38 152 1
38 153 4
38 154 2
38 155 1
38 156 4
38 157 3
38 158 4
38 159 4
38 160 4
38 161 1
38 162 5
38 163 2
38 164 2
38 165 5
38 166 1
38 167 2
38 168 5
38 169 1
38 170 1
38 171 3
38 172 4
38 173 4
38 174 4
38 175 1
38 176 2
38 177 5
38 178 3
38 179 1
38 180 2
38 181 3
38 182 3
38 183 5
38 184 3
38 185 1
38 186 2
38 187 2
38 188 2
38 189 4
38 190 3
38 191 3
38 192 4
38 193 4
38 194 5
38 195 2
38 196 5
38 197 3
38 198 5
38 199 4
39 40 1
39 41 4
39 42 1
39 43 1
39 44 2
39 45 1
39 46 4
39 47 1
39 48 3
39 49 1
39 50 4
39 51 3
39 52 5
39 53 5
39 54 1
39 55 1
39 56 2
39 57 1
39 58 4
39 59 4
39 60 5
39 61 1
39 62 4
39 63 5
39 64 3
39 65 2
39 66 2
39 67 3
39 68 5
39 69 4
39 70 1
39 71 4
39 72 2
39 73 4
39 74 4
39 75 4
39 76 2
39 77 2
39 78 4
39 79 2
39 80 2
39 81 5
39 82 2
39 83 3
39 84 1
39 85 3
39 86 3
39 87 1
39 88 4
39 89 2
39 90 4
39 91 1
39 92 3
39 93 3
39 94 5
39 95 2
39 96 5
39 97 2
39 98 4
39 99 2
39 100 1
39 101 3
39 102 5
39 103 2
39 104 1
39 105 2
39 106 2
39 107 4
39 108 2
39 109 4
39 110 2
39 111 1
39 112 3
39 113 5
39 114 5
39 115 3
39 116 5
39 117 4
39 118 5
39 119 5
39 120 1
39 121 3
39 122 1
39 123 2
39 124 1
39 125 2
39 126 2
39 127 1
39 128 4
39 129 4
39 130 2
39 131 3
39 132 5
39 133 1
39 134 1
39 135 1
39 136 4
39 137 2
39 138 4
39 139 1
39 140 1
39 141 5
39 142 2
39 143 5
39 144 3
39 145 4
39 146 5
39 147 2
39 148 4
39 149 4
39 150 4
39 151 4
39 152 5
39 153 5
39 154 3
39 155 3
39 156 4
39 157 1
39 158 5
39 159 3
39 160 4
39 161 3
39 162 4
39 163 5
39 164 1
39 165 3
39 166 5
39 167 1
39 168 2
39 169 3
39 170 4
39 171 5
39 172 4
39 173 4
39 174 5
39 175 2
39 176 4
39 177 5
39 178 1
39 179 3
39 180 1
39 181 5
39 182 1
39 183 4
39 184 2
39 185 1
39 186 1
39 187 2
39 188 1
39 189 3
39 190 3
39 191 2
39 192 5
39 193 4
39 194 1
39 195 2
39 196 3
39 197 2
39 198 4
39 199 5
40 41 1
40 42 5
40 43 4
40 44 1
40 45 1
40 46 5
40 47 3
40 48 3
40 49 4
40 50 5
40 51 4
40 52 3
40 53 2
40 54 1
40 55 3
40 56 5
40 57 4
40 58 3
40 59 5
40 60 4
40 61 5
40 62 1
40 63 2
40 64 5
40 65 5
40 66 3
40 67 1
40 68 2
40 69 3
40 70 5
40 71 2
40 72 3
40 73 4
40 74 3
40 75 3
40 76 1
40 77 4
40 78 2
40 79 1
40 80 5
40 81 4
40 82 1
40 83 1
40 84 5
40 85 3
40 86 3
40 87 4
40 88 2
40 89 3
40 90 1
40 91 2
40 92 4
40 93 1
40 94 4
40 95 3
40 96 4
40 97 2
40 98 4
40 99 5
40 100 1
40 101 1
40 102 1
40 103 1
40 104 1
40 105 2
40 106 3
40 107 2
40 108 3
40 109 4
40 110 4
40 111 2
40 112 3
40 113 3
40 114 1
40 115 4
40 116 1
40 117 3
40 118 5
40 119 4
40 120 3
40 121 4
40 122 5
40 123 5
40 124 1
40 125 3
40 126 4
40 127 5
40 128 3
40 129 5
40 130 2
40 131 1
40 132 5
40 133 3
40 134 1
40 135 3
40 136 3
40 137 3
40 138 1
40 139 4
40 140 3
40 141 1
40 142 4
40 143 5
40 144 5
40 145 3
40 146 5
40 147 1
40 148 1
40 149 4
40 150 1
40 151 4
40 152 5
40 153 2
40 154 1
40 155 5
40 156 5
40 157 3
40 158 2
40 159 5
40 160 2
40 161 4
40 162 1
40 163 2
40 164 5
40 165 3
40 166 5
40 167 2
40 168 1
40 169 3
40 170 5
40 171 1
40 172 3
40 173 2
40 174 1
40 175 5
40 176 2
40 177 3
40 178 1
40 179 2
40 180 4
40 181 4
40 182 3
40 183 4
40 184 4
40 185 4
40 186 4
40 187 4
40 188 2
40 189 5
40 190 2
40 191 5
40 192 3
40 193 2
40 194 4
40 195 5
40 196 1
40 197 3
40 198 3
40 199 5
41 42 3
41 43 5
41 44 4
41 45 4
41 46 5
41 47 2
41 48 5
41 49 3
41 50 3
41 51 1
41 52 4
41 53 2
41 54 2
41 55 2
41 56 5
41 57 3
41 58 3
41 59 4
41 60 3
41 61 2
41 62 5
41 63 5
41 64 4
41 65 1
41 66 1
41 67 1
41 68 4
41 69 1
41 70 3
41 71 3
41 72 4
41 73 4
41 74 3
41 75 2
41 76 2
41 77 3
41 78 1
41 79 4
41 80 5
41 81 1
41 82 5
41 83 1
41 84 3
41 85 5
41 86 1
41 87 3
41 88 4
41 89 4
41 90 4
41 91 5
41 92 4
41 93 3
41 94 3
41 95 2
41 96 4
41 97 3
41 98 1
41 99 2
41 100 2
41 101 5
41 102 1
41 103 1
41 104 5
41 105 5
41 106 2
41 107 2
41 108 1
41 109 4
41 110 3
41 111 4
41 112 2
41 113 4
41 114 1
41 115 1
41 116 5
41 117 4
41 118 2
41 119 3
41 120 2
41 121 5
41 122 3
41 123 4
41 124 4
41 125 1
41 126 5
41 127 2
41 128 3
41 129 1
41 130 5
41 131 4
41 132 1
41 133 5
41 134 5
41 135 1
41 136 5
41 137 5
41 138 1
41 139 3
41 140 2
41 141 4
41 142 4
41 143 5
41 144 3
41 145 3
41 146 1
41 147 3
41 148 1
41 149 2
41 150 5
41 151 3
41 152 3
41 153 1
41 154 3
41 155 3
41 156 4
41 157 4
41 158 1
41 159 3
41 160 1
41 161 2
41 162 1
41 163 1
41 164 4
41 165 4
41 166 1
41 167 3
41 168 3
41 169 1
41 170 1
41 171 1
41 172 1
41 173 5
41 174 3
41 175 4
41 176 1
41 177 2
41 178 1
41 179 5
41 180 1
41 181 3
41 182 3
41 183 1
41 184 4
41 185 4
41 186 3
41 187 1
41 188 5
41 189 4
41 190 3
41 191 3
41 192 3
41 193 5
41 194 3
41 195 2
41 196 2
41 197 1
41 198 2
41 199 2
42 43 2
42 44 2
42 45 5
42 46 3
42 47 4
42 48 1
42 49 2
42 50 1
42 51 3
42 52 3
42 53 1
42 54 5
42 55 2
42 56 3
42 57 2
42 58 2
42 59 1
42 60 4
42 61 2
42 62 3
42 63 4
42 64 4
42 65 5
42 66 3
42 67 3
42 68 5
42 69 1
42 70 4
42 71 3
42 72 1
42 73 2
42 74 5
42 75 2
42 76 3
42 77 5
42 78 5
42 79 4
42 80 4
42 81 4
42 82 5
42 83 4
42 84 2
42 85 4
42 86 4
42 87 3
42 88 3
42 89 5
42 90 5
42 91 3
42 92 4
42 93 4
42 94 4
42 95 4
42 96 5
42 97 1
42 98 3
42 99 3
42 100 4
42 101 5
42 102 5
42 103 5
42 104 2
42 105 5
42 106 2
42 107 1
42 108 5
42 109 3
42 110 5
42 111 1
42 112 5
42 113 5
42 114 2
42 115 1
42 116 5
42 117 1
42 118 3
42 119 5
42 120 3
42 121 4
42 122 5
42 123 2
42 124 1
42 125 1
42 126 5
42 127 3
42 128 5
42 129 3
42 130 2
42 131 5
42 132 5
42 133 1
42 134 2
42 135 4
42 136 1
42 137 2
42 138 2
42 139 2
42 140 3
42 141 3
42 142 5
42 143 3
42 144 5
42 145 2
42 146 5
42 147 4
42 148 5
42 149 5
42 150 4
42 151 4
42 152 5
42 153 5
42 154 2
42 155 1
42 156 4
42 157 2
42 158 3
42 159 4
42 160 1
42 161 3
42 162 3
42 163 1
42 164 2
42 165 5
42 166 4
42 167 5
42 168 1
42 169 5
42 170 2
42 171 5
42 172 4
42 173 1
42 174 4
42 175 2
42 176 5
42 177 3
42 178 5
42 179 4
42 180 5
42 181 4
42 182 4
42 183 1
42 184 3
42 185 3
42 186 4
42 187 2
42 188 3
42 189 3
42 190 5
42 191 4
42 192 2
42 193 5
42 194 4
42 195 1
42 196 5
42 197 4
42 198 2
42 199 4
43 44 2
43 45 2
43 46 4
43 47 2
43 48 4
43 49 1
43 50 5
43 51 3
43 52 2
43 53 1
43 54 3
43 55 2
43 56 4
43 57 5
43 58 1
43 59 2
43 60 2
43 61 5
43 62 1
43 63 1
43 64 5
43 65 4
43 66 3
43 67 3
43 68 2
43 69 5
43 70 3
43 71 4
43 72 2
43 73 3
43 74 4
43 75 1
43 76 5
43 77 2
43 78 3
43 79 5
43 80 4
43 81 5
43 82 2
43 83 1
43 84 1
43 85 4
43 86 4
43 87 4
43 88 5
43 89 3
43 90 1
43 91 5
43 92 2
43 93 2
43 94 3
43 95 3
43 96 4
43 97 4
43 98 3
43 99 5
43 100 3
43 101 5
43 102 2
43 103 1
43 104 4
43 105 2
43 106 1
43 107 4
43 108 4
43 109 3
43 110 2
43 111 4
43 112 1
43 113 5
43 114 3
43 115 5
43 116 3
43 117 3
43 118 5
43 119 3
43 120 4
43 121 5
43 122 3
43 123 5
43 124 1
43 125 5
43 126 1
43 127 1
43 128 4
43 129 4
43 130 5
43 131 1
43 132 4
43 133 4
43 134 4
43 135 3
43 136 3
43 137 2
43 138 1
43 139 2
43 140 3
43 141 5
43 142 5
43 143 1
43 144 2
43 145 2
43 146 5
43 147 2
43 148 4
43 149 4
43 150 5
43 151 4
43 152 2
43 153 1
43 154 4
43 155 4
43 156 1
43 157 3
43 158 1
43 159 5
43 160 3
43 161 1
43 162 5
43 163 2
43 164 3
43 165 2
43 166 3
43 167 5
43 168 2
43 169 2
43 170 4
43 171 4
43 172 2
43 173 5
43 174 1
43 175 2
43 176 1
43 177 1
43 178 3
43 179 4
43 180 3
43 181 2
43 182 3
43 183 5
43 184 4
43 185 2
43 186 3
43 187 2
43 188 3
43 189 3
43 190 5
43 191 4
43 192 5
43 193 5
43 194 1
43 195 2
43 196 1
43 197 3
43 198 2
43 199 4
44 45 3
44 46 2
44 47 2
44 48 2
44 49 2
44 50 4
44 51 3
44 52 3
44 53 5
44 54 5
44 55 3
44 56 2
44 57 4
44 58 4
44 59 5
44 60 3
44 61 2
44 62 1
44 63 4
44 64 3
44 65 1
44 66 2
44 67 2
44 68 4
44 69 5
44 70 5
44 71 5
44 72 2
44 73 4
44 74 1
44 75 3
44 76 5
44 77 4
44 78 4
44 79 4
44 80 2
44 81 3
44 82 5
44 83 2
44 84 3
44 85 5
44 86 1
44 87 4
44 88 4
44 89 5
44 90 5
44 91 4
44 92 2
44 93 1
44 94 1
44 95 2
44 96 5
44 97 3
44 98 3
44 99 5
44 100 4
44 101 5
44 102 1
